OBJECTID,FID_ds2676,NVCSName,NVCSLevel,MapClass,MapClassCode,Original_2015,Original_2015_Code,Cov_2015,Dist_2015,Ht_2015,Notes_2015,ID_2015,Habitat,MgmtRegion,Lepidium,CalVegName,CalVegCode,CWHRType,CWHRCode,GlobalRank,StateRank,Rare,CaCode,NVCSAlliance,NVCSGroup,NVCSMG,UID,Acres,Hectares,FID_ucdbuffer,Id,Code,SiteName,Slough,Descriptor,Status,Type,Notes,BUFF_DIST,ORIG_FID,Shape_Length,Shape_Area
270,10403,Phragmites australis,Alliance,Phragmites australis Herbaceous Alliance,7111400,Phragmites australis Association,103,>75%,Not evident,2-5m,,Photo interpretation,Leveed (not tidal),4,Absent,Tule-Cattail,HT,Fresh Emergent Wetland,FEW,G5,S4?,N,41.061.00,Phragmites australis,Arid West freshwater emergent marsh,Western North American Freshwater Marsh,SUMA10403,0.1651469,0.0668326,20,0,MZ1,Montezuma 1,Montezuma,At Roaring River Slough,Current,Trawl, ,3280.833333330000200,20,98.617021534147852,668.241827611070790
271,10404,Phragmites australis,Alliance,Phragmites australis Herbaceous Alliance,7111400,Phragmites australis Association,103,>75%,Not evident,2-5m,,Photo interpretation,Leveed (not tidal),4,Absent,Tule-Cattail,HT,Fresh Emergent Wetland,FEW,G5,S4?,N,41.061.00,Phragmites australis,Arid West freshwater emergent marsh,Western North American Freshwater Marsh,SUMA10404,0.0726942,0.0294183,20,0,MZ1,Montezuma 1,Montezuma,At Roaring River Slough,Current,Trawl, ,3280.833333330000200,20,61.832756494668452,294.145929957411620
272,10734,Phragmites australis,Alliance,Phragmites australis Herbaceous Alliance,7111400,Phragmites australis Association,103,>75%,Not evident,2-5m,,Photo interpretation,Leveed (not tidal),4,Absent,Tule-Cattail,HT,Fresh Emergent Wetland,FEW,G5,S4?,N,41.061.00,Phragmites australis,Arid West freshwater emergent marsh,Western North American Freshwater Marsh,SUMA10734,0.1536882,0.0621954,20,0,MZ1,Montezuma 1,Montezuma,At Roaring River Slough,Current,Trawl, ,3280.833333330000200,20,160.691842435483920,621.874348068837320
273,10735,Phragmites australis,Alliance,Phragmites australis Herbaceous Alliance,7111400,Phragmites australis Association,103,>75%,Not evident,2-5m,,Photo interpretation,Leveed (not tidal),4,Absent,Tule-Cattail,HT,Fresh Emergent Wetland,FEW,G5,S4?,N,41.061.00,Phragmites australis,Arid West freshwater emergent marsh,Western North American Freshwater Marsh,SUMA10735,0.0178023,0.0072043,20,0,MZ1,Montezuma 1,Montezuma,At Roaring River Slough,Current,Trawl, ,3280.833333330000200,20,31.762778671822879,72.034095930842994
274,10736,Phragmites australis,Alliance,Phragmites australis Herbaceous Alliance,7111400,Phragmites australis Association,103,>75%,Not evident,2-5m,,Photo interpretation,Leveed (not tidal),4,Absent,Tule-Cattail,HT,Fresh Emergent Wetland,FEW,G5,S4?,N,41.061.00,Phragmites australis,Arid West freshwater emergent marsh,Western North American Freshwater Marsh,SUMA10736,0.0095875,0.0038799,20,0,MZ1,Montezuma 1,Montezuma,At Roaring River Slough,Current,Trawl, ,3280.833333330000200,20,23.756664433044435,38.793766423450272
275,10737,Phragmites australis,Alliance,Phragmites australis Herbaceous Alliance,7111400,Phragmites australis Association,103,>75%,Not evident,2-5m,,Photo interpretation,Leveed (not tidal),4,Absent,Tule-Cattail,HT,Fresh Emergent Wetland,FEW,G5,S4?,N,41.061.00,Phragmites australis,Arid West freshwater emergent marsh,Western North American Freshwater Marsh,SUMA10737,0.0756101,0.0305983,20,0,MZ1,Montezuma 1,Montezuma,At Roaring River Slough,Current,Trawl, ,3280.833333330000200,20,66.103922036144255,305.943868722901870
276,10738,Phragmites australis,Alliance,Phragmites australis Herbaceous Alliance,7111400,Phragmites australis Association,103,>75%,Not evident,2-5m,,Photo interpretation,Leveed (not tidal),4,Absent,Tule-Cattail,HT,Fresh Emergent Wetland,FEW,G5,S4?,N,41.061.00,Phragmites australis,Arid West freshwater emergent marsh,Western North American Freshwater Marsh,SUMA10738,0.0039303,0.0015905,20,0,MZ1,Montezuma 1,Montezuma,At Roaring River Slough,Current,Trawl, ,3280.833333330000200,20,16.163703962053912,15.903344401384995
277,10739,Phragmites australis,Alliance,Phragmites australis Herbaceous Alliance,7111400,Phragmites australis Association,103,>75%,Not evident,2-5m,,Photo interpretation,Leveed (not tidal),4,Absent,Tule-Cattail,HT,Fresh Emergent Wetland,FEW,G5,S4?,N,41.061.00,Phragmites australis,Arid West freshwater emergent marsh,Western North American Freshwater Marsh,SUMA10739,0.0129310,0.0052330,20,0,MZ1,Montezuma 1,Montezuma,At Roaring River Slough,Current,Trawl, ,3280.833333330000200,20,26.453566004066669,52.323244661595417
278,10740,Phragmites australis,Alliance,Phragmites australis Herbaceous Alliance,7111400,Phragmites australis Association,103,>75%,Not evident,2-5m,,Photo interpretation,Leveed (not tidal),4,Absent,Tule-Cattail,HT,Fresh Emergent Wetland,FEW,G5,S4?,N,41.061.00,Phragmites australis,Arid West freshwater emergent marsh,Western North American Freshwater Marsh,SUMA10740,0.0264488,0.0107035,20,0,MZ1,Montezuma 1,Montezuma,At Roaring River Slough,Current,Trawl, ,3280.833333330000200,20,38.069617182631355,107.021022270933160
279,10794,Phragmites australis,Alliance,Phragmites australis Herbaceous Alliance,7111400,Phragmites australis Association,103,>75%,Not evident,2-5m,,Photo interpretation,Leveed (not tidal),4,Absent,Tule-Cattail,HT,Fresh Emergent Wetland,FEW,G5,S4?,N,41.061.00,Phragmites australis,Arid West freshwater emergent marsh,Western North American Freshwater Marsh,SUMA10794,0.0544640,0.0220408,20,0,MZ1,Montezuma 1,Montezuma,At Roaring River Slough,Current,Trawl, ,3280.833333330000200,20,54.756469269297355,220.380071486568650
280,10795,Distichlis spicata - annual grasses,Association,Distichlis spicata - Annual grasses Association,8111202,Distichlis spicata-Annual grasses Association,142,25-50%,Not evident,<0.5m,,Photo interpretation,Leveed (not tidal),4,Absent,Pickleweed-Cordgrass,HC,Saline Emergent Wetland,SEW,,,N,41.200.13,Distichlis spicata,Temperate Pacific tidal salt and brackish meadow,North American Pacific Coastal Salt Marsh,SUMA10795,0.5388064,0.2180472,20,0,MZ1,Montezuma 1,Montezuma,At Roaring River Slough,Current,Trawl, ,3280.833333330000200,20,278.715945107615940,2180.193869180964600
281,10796,Phragmites australis,Alliance,Phragmites australis Herbaceous Alliance,7111400,Phragmites australis Association,103,50-75%,Not evident,2-5m,,Photo interpretation,Leveed (not tidal),4,Absent,Tule-Cattail,HT,Fresh Emergent Wetland,FEW,G5,S4?,N,41.061.00,Phragmites australis,Arid West freshwater emergent marsh,Western North American Freshwater Marsh,SUMA10796,4.5748467,1.8513749,20,0,MZ1,Montezuma 1,Montezuma,At Roaring River Slough,Current,Trawl, ,3280.833333330000200,20,1260.639536431687700,18511.368551895604000
282,10797,Phragmites australis,Alliance,Phragmites australis Herbaceous Alliance,7111400,Phragmites australis Association,103,>75%,Not evident,2-5m,,Photo interpretation,Leveed (not tidal),4,Absent,Tule-Cattail,HT,Fresh Emergent Wetland,FEW,G5,S4?,N,41.061.00,Phragmites australis,Arid West freshwater emergent marsh,Western North American Freshwater Marsh,SUMA10797,0.0763294,0.0308894,20,0,MZ1,Montezuma 1,Montezuma,At Roaring River Slough,Current,Trawl, ,3280.833333330000200,20,69.997590281242893,308.855045268257810
283,10798,Sarcocornia pacifica Tidal,Association,Salicornia pacifica Association,8111301,Salicornia pacifica Association,346,25-50%,Not evident,<0.5m,,Photo interpretation,Leveed (not tidal),4,Absent,Pickleweed-Cordgrass,HC,Saline Emergent Wetland,SEW,,,Y,52.215.05,Sarcocornia pacifica (Salicornia depressa),Temperate Pacific tidal salt and brackish meadow,North American Pacific Coastal Salt Marsh,SUMA10798,1.9556016,0.7914039,20,0,MZ1,Montezuma 1,Montezuma,At Roaring River Slough,Current,Trawl, ,3280.833333330000200,20,836.889287118464040,7913.031371526791200
284,10907,Frankenia salina - Distichlis,Association,Frankenia salina - Distichlis spicata Association,8212202,Frankenia salina-Distichlis spicata Association,318,25-50%,Not evident,<0.5m,,Photo interpretation,Leveed (not tidal),4,Absent,Pickleweed-Cordgrass,HC,Saline Emergent Wetland,SEW,,,Y,52.500.04,Frankenia salina,Southwestern North American salt basin and high marsh,Warm Semi-Desert/Mediterranean Alkali-Saline Wetland,SUMA10907,0.4864115,0.1968437,20,0,MZ1,Montezuma 1,Montezuma,At Roaring River Slough,Current,Trawl, ,3280.833333330000200,20,592.067836816527460,1968.185131543476700
285,10923,Phragmites australis,Alliance,Phragmites australis Herbaceous Alliance,7111400,Phragmites australis Association,103,>75%,Not evident,2-5m,,Photo interpretation,Leveed (not tidal),4,Absent,Tule-Cattail,HT,Fresh Emergent Wetland,FEW,G5,S4?,N,41.061.00,Phragmites australis,Arid West freshwater emergent marsh,Western North American Freshwater Marsh,SUMA10923,0.0135959,0.0055021,20,0,MZ1,Montezuma 1,Montezuma,At Roaring River Slough,Current,Trawl, ,3280.833333330000200,20,28.348353022489800,55.013312452174347
286,10924,Phragmites australis,Alliance,Phragmites australis Herbaceous Alliance,7111400,Phragmites australis Association,103,>75%,Not evident,2-5m,,Photo interpretation,Leveed (not tidal),4,Absent,Tule-Cattail,HT,Fresh Emergent Wetland,FEW,G5,S4?,N,41.061.00,Phragmites australis,Arid West freshwater emergent marsh,Western North American Freshwater Marsh,SUMA10924,0.0416239,0.0168446,20,0,MZ1,Montezuma 1,Montezuma,At Roaring River Slough,Current,Trawl, ,3280.833333330000200,20,59.039770249141917,168.425332246433360
287,10925,Phragmites australis,Alliance,Phragmites australis Herbaceous Alliance,7111400,Phragmites australis Association,103,>75%,Not evident,2-5m,,Photo interpretation,Leveed (not tidal),4,Absent,Tule-Cattail,HT,Fresh Emergent Wetland,FEW,G5,S4?,N,41.061.00,Phragmites australis,Arid West freshwater emergent marsh,Western North American Freshwater Marsh,SUMA10925,0.0172928,0.0069981,20,0,MZ1,Montezuma 1,Montezuma,At Roaring River Slough,Current,Trawl, ,3280.833333330000200,20,30.784858658458194,69.972242987509262
288,10928,Phragmites australis,Alliance,Phragmites australis Herbaceous Alliance,7111400,Phragmites australis Association,103,>75%,Not evident,2-5m,,Photo interpretation,Leveed (not tidal),4,Absent,Tule-Cattail,HT,Fresh Emergent Wetland,FEW,G5,S4?,N,41.061.00,Phragmites australis,Arid West freshwater emergent marsh,Western North American Freshwater Marsh,SUMA10928,0.0715726,0.0289644,20,0,MZ1,Montezuma 1,Montezuma,At Roaring River Slough,Current,Trawl, ,3280.833333330000200,20,62.433437150241723,289.607500062568760
289,11068,Phragmites australis,Alliance,Phragmites australis Herbaceous Alliance,7111400,Phragmites australis Association,103,>75%,Not evident,2-5m,,Photo interpretation,Leveed (not tidal),4,Absent,Tule-Cattail,HT,Fresh Emergent Wetland,FEW,G5,S4?,N,41.061.00,Phragmites australis,Arid West freshwater emergent marsh,Western North American Freshwater Marsh,SUMA11068,0.0843783,0.0341467,20,0,MZ1,Montezuma 1,Montezuma,At Roaring River Slough,Current,Trawl, ,3280.833333330000200,20,84.239334097448946,341.422867573103190
290,11069,Phragmites australis,Alliance,Phragmites australis Herbaceous Alliance,7111400,Phragmites australis Association,103,>75%,Not evident,2-5m,,Photo interpretation,Leveed (not tidal),4,Absent,Tule-Cattail,HT,Fresh Emergent Wetland,FEW,G5,S4?,N,41.061.00,Phragmites australis,Arid West freshwater emergent marsh,Western North American Freshwater Marsh,SUMA11069,0.3527752,0.1427630,20,0,MZ1,Montezuma 1,Montezuma,At Roaring River Slough,Current,Trawl, ,3280.833333330000200,20,194.729174855850260,1427.450170681630700
291,11070,Phragmites australis,Alliance,Phragmites australis Herbaceous Alliance,7111400,Phragmites australis Association,103,50-75%,High,2-5m,Much dead; sprayed in parts.,Photo interpretation,Leveed (not tidal),4,Absent,Tule-Cattail,HT,Fresh Emergent Wetland,FEW,G5,S4?,N,41.061.00,Phragmites australis,Arid West freshwater emergent marsh,Western North American Freshwater Marsh,SUMA11070,0.1762900,0.0713420,20,0,MZ1,Montezuma 1,Montezuma,At Roaring River Slough,Current,Trawl, ,3280.833333330000200,20,93.570365108891195,550.614324412600690
292,11071,Phragmites australis,Alliance,Phragmites australis Herbaceous Alliance,7111400,Phragmites australis Association,103,>75%,Not evident,2-5m,,Photo interpretation,Leveed (not tidal),4,Absent,Tule-Cattail,HT,Fresh Emergent Wetland,FEW,G5,S4?,N,41.061.00,Phragmites australis,Arid West freshwater emergent marsh,Western North American Freshwater Marsh,SUMA11071,0.0066868,0.0027061,20,0,MZ1,Montezuma 1,Montezuma,At Roaring River Slough,Current,Trawl, ,3280.833333330000200,20,19.361116614546489,27.057163212322532
293,11072,Phragmites australis,Alliance,Phragmites australis Herbaceous Alliance,7111400,Phragmites australis Association,103,>75%,Not evident,2-5m,,Photo interpretation,Leveed (not tidal),4,Absent,Tule-Cattail,HT,Fresh Emergent Wetland,FEW,G5,S4?,N,41.061.00,Phragmites australis,Arid West freshwater emergent marsh,Western North American Freshwater Marsh,SUMA11072,0.0070190,0.0028405,20,0,MZ1,Montezuma 1,Montezuma,At Roaring River Slough,Current,Trawl, ,3280.833333330000200,20,21.017145956424581,28.401354740467902
294,11073,Phragmites australis,Alliance,Phragmites australis Herbaceous Alliance,7111400,"Phragmites australis-Schoenoplectus (acutus, californicus) Association",104,50-75%,Not evident,2-5m,,Photo interpretation,Leveed (not tidal),4,Absent,Tule-Cattail,HT,Fresh Emergent Wetland,FEW,G5,S4?,N,41.061.00,Phragmites australis,Arid West freshwater emergent marsh,Western North American Freshwater Marsh,SUMA11073,0.8173298,0.3307616,20,0,MZ1,Montezuma 1,Montezuma,At Roaring River Slough,Current,Trawl, ,3280.833333330000200,20,285.117814502195130,3307.193286706590700
295,11074,Phragmites australis,Alliance,Phragmites australis Herbaceous Alliance,7111400,Phragmites australis Association,103,>75%,Not evident,2-5m,,Photo interpretation,Leveed (not tidal),4,Absent,Tule-Cattail,HT,Fresh Emergent Wetland,FEW,G5,S4?,N,41.061.00,Phragmites australis,Arid West freshwater emergent marsh,Western North American Freshwater Marsh,SUMA11074,0.0144533,0.0058490,20,0,MZ1,Montezuma 1,Montezuma,At Roaring River Slough,Current,Trawl, ,3280.833333330000200,20,23.779866907857606,33.439714408852097
296,11103,Phragmites australis,Alliance,Phragmites australis Herbaceous Alliance,7111400,Phragmites australis Association,103,>75%,Not evident,2-5m,,Photo interpretation,Leveed (not tidal),4,Absent,Tule-Cattail,HT,Fresh Emergent Wetland,FEW,G5,S4?,N,41.061.00,Phragmites australis,Arid West freshwater emergent marsh,Western North American Freshwater Marsh,SUMA11103,0.0103791,0.0042003,20,0,MZ1,Montezuma 1,Montezuma,At Roaring River Slough,Current,Trawl, ,3280.833333330000200,20,24.819346997023075,41.997423770438061
297,11104,Phragmites australis,Alliance,Phragmites australis Herbaceous Alliance,7111400,Phragmites australis Association,103,>75%,Not evident,2-5m,,Photo interpretation,Leveed (not tidal),4,Absent,Tule-Cattail,HT,Fresh Emergent Wetland,FEW,G5,S4?,N,41.061.00,Phragmites australis,Arid West freshwater emergent marsh,Western North American Freshwater Marsh,SUMA11104,0.1252690,0.0506946,20,0,MZ1,Montezuma 1,Montezuma,At Roaring River Slough,Current,Trawl, ,3280.833333330000200,20,184.328241583324540,459.199918996128590
298,11174,Distichlis spicata,Alliance,Distichlis spicata Herbaceous Alliance,8111200,Distichlis spicata Alliance,156,25-50%,Not evident,<0.5m,,Photo interpretation,Leveed (not tidal),4,Absent,Pickleweed-Cordgrass,HC,Saline Emergent Wetland,SEW,G5,S4,N,41.200.00,Distichlis spicata,Temperate Pacific tidal salt and brackish meadow,North American Pacific Coastal Salt Marsh,SUMA11174,7.7986298,3.1559937,19,0,MZ2,Montezuma 2,Montezuma,Boat ramp/Griz. Is.WR outfall,Current,Trawl, ,3280.833333330000200,19,371.405802678628160,3763.100612694740400
299,11284,Phragmites australis,Alliance,Phragmites australis Herbaceous Alliance,7111400,Phragmites australis Association,103,>75%,Not evident,2-5m,,Photo interpretation,Leveed (not tidal),4,Absent,Tule-Cattail,HT,Fresh Emergent Wetland,FEW,G5,S4?,N,41.061.00,Phragmites australis,Arid West freshwater emergent marsh,Western North American Freshwater Marsh,SUMA11284,0.0559419,0.0226389,20,0,MZ1,Montezuma 1,Montezuma,At Roaring River Slough,Current,Trawl, ,3280.833333330000200,20,56.238901374731149,226.359628524469090
300,11285,Phragmites australis,Alliance,Phragmites australis Herbaceous Alliance,7111400,Phragmites australis Association,103,>75%,Not evident,2-5m,,Photo interpretation,Leveed (not tidal),4,Absent,Tule-Cattail,HT,Fresh Emergent Wetland,FEW,G5,S4?,N,41.061.00,Phragmites australis,Arid West freshwater emergent marsh,Western North American Freshwater Marsh,SUMA11285,0.1004088,0.0406340,20,0,MZ1,Montezuma 1,Montezuma,At Roaring River Slough,Current,Trawl, ,3280.833333330000200,20,92.228623955256239,406.288025667372210
301,11286,"Typha (angustifolia, domingensis, latifolia)",Alliance,"Typha (angustifolia, latifolia, domingensis) Herbaceous Alliance",7111100,"Typha (angustifolia, latifolia, domingensis) (dead stalks) mu",125,10-25%,Not evident,1-2m,,Photo interpretation,Leveed (not tidal),4,Absent,Tule-Cattail,HT,Fresh Emergent Wetland,FEW,G5,S5,N,52.050.00,"Typha (angustifolia, domingensis, latifolia)",Arid West freshwater emergent marsh,Western North American Freshwater Marsh,SUMA11286,0.5195010,0.2102346,20,0,MZ1,Montezuma 1,Montezuma,At Roaring River Slough,Current,Trawl, ,3280.833333330000200,20,349.471488265129270,2102.076813354308300
302,11288,"Schoenoplectus (acutus, californicus)",Alliance,"Schoenoplectus (acutus, californicus) - Typha (angustifolia, latifolia, domingensis) Mapping Unit",7111300,"Schoenoplectus (acutus, californicus)-Typha (angustifolia, latifolia, domingensis) Association",157,25-50%,Not evident,1-2m,ZOE1507131307,Reconnaissance,Leveed (not tidal),4,Absent,Tule-Cattail,HT,Fresh Emergent Wetland,FEW,,,N,52.128.00,"Schoenoplectus (acutus, californicus)",Arid West freshwater emergent marsh,Western North American Freshwater Marsh,SUMA11288,3.3204944,1.3437563,20,0,MZ1,Montezuma 1,Montezuma,At Roaring River Slough,Current,Trawl, ,3280.833333330000200,20,956.949338035604910,13435.866353892583000
303,11289,"Schoenoplectus (acutus, californicus)",Alliance,"Schoenoplectus (acutus, californicus) - Typha (angustifolia, latifolia, domingensis) Mapping Unit",7111300,"Schoenoplectus (acutus, californicus)-Typha (angustifolia, latifolia, domingensis) Association",157,25-50%,Not evident,1-2m,,Photo interpretation,Leveed (not tidal),4,Absent,Tule-Cattail,HT,Fresh Emergent Wetland,FEW,,,N,52.128.00,"Schoenoplectus (acutus, californicus)",Arid West freshwater emergent marsh,Western North American Freshwater Marsh,SUMA11289,3.0453482,1.2324088,20,0,MZ1,Montezuma 1,Montezuma,At Roaring River Slough,Current,Trawl, ,3280.833333330000200,20,1102.634504793528300,12322.522196405696000
