"DepthRowID","SampleRowID","DepthNum","Depth","DepthComments"
"{280B0791-4FC8-41FA-8D3B-0FAB207ED502}","{F102D814-B6C7-4F94-A707-641E10257CB6}",5,2.80,
"{28415CAC-ACB5-487E-9390-0AB6AA6BCD80}","{D7614588-DCD5-432E-9C60-CFF4111CB077}",3,2.20,
"{2843F804-9891-49C8-A1F5-AE4AB59FD47E}","{591CC993-390B-49A0-AC0F-817F2B1EF402}",4,2.00,
"{287B2D03-0201-4A7F-952C-38C0D181A54D}","{536D94A8-68AF-4FFD-A433-64DB66C13E1A}",3,2.60,
"{2888B249-9F3E-459A-B839-465AC76FA645}","{E35C2923-B75B-41B4-8A90-4FC72D78EF0C}",5,2.00,
"{28A811AA-5C79-4FF8-90D3-7FF6F4C7D832}","{F24B7F1A-631C-4B30-B8B6-5D036FC3C8AC}",1,3.00,
"{28AB9B1F-CCAA-4653-9B38-F27833B6289A}","{21216919-8BCD-43A0-A90E-4CB4B46F0E0E}",2,1.50,
"{28BEE8E1-2895-4F07-A6E3-A2272812F4F5}","{D0B25BC5-5A74-447F-8FA3-0EF2D73C339D}",5,6.40,
"{28CC1BBD-AFF8-4DA7-B250-42A4DBB528FD}","{61EF094A-6220-4CC7-93EF-3314E187DFA1}",1,3.60,
"{28CF6050-6C12-4E13-847B-3F9434EA025B}","{EC3684EB-651F-422F-AE5F-BFB97F989348}",1,1.70,
"{2957905D-64F5-4664-A23D-29DF3081F5B8}","{C81D3A4A-EDF6-49A3-8C1D-BF530CCD7A9A}",3,3.50,
"{29A83F16-A4B8-405D-B3A3-A96BAD678CB9}","{F01E17B8-0BB8-48C7-8C15-DEF39673A804}",4,3.90,
"{29D6FC84-D647-45BB-83D6-07B108A00643}","{9E4153CF-D347-4F22-85D6-A65216392C8F}",3,2.10,
"{29DE459E-64B6-4DEC-9A6A-249F7A5C86B8}","{DEFC479C-C8CD-4671-B5BB-8A767706D6F8}",1,2.30,
"{2A017C6B-2880-4403-B537-96A904FAD33A}","{AC5E5748-2E4C-4A4D-A961-D5196AD45C76}",2,1.90,
"{2A28E19C-B7A3-4362-92AF-A3CCBDD2DFCE}","{123D8D86-347C-4A52-8869-DB913BF0B72E}",2,1.60,
"{2A610BF2-5525-468B-9A9B-1E608FC51A94}","{8AFFAC00-AC52-4F57-8A7F-F47BE02DD597}",5,9.40,
"{2A7C8525-73E1-4423-97EF-AE874BB14401}","{AE689995-DC11-495F-B289-CF27004AC803}",3,4.50,
"{2A879102-C6E2-4CBD-ADD3-935E46C3DCE2}","{61EF094A-6220-4CC7-93EF-3314E187DFA1}",3,3.20,
"{2B254426-A411-4FCB-B48F-A0702D14DBEF}","{C05DBD17-D770-42F0-A969-DD4DA688E806}",2,4.40,
"{2B4DE64E-F039-46E8-A6EE-07E3AC182029}","{0E3A2131-3326-488F-8BAE-0A1746481F25}",4,3.40,
"{2B5D338D-6E0C-40A9-AB2E-DCD9B09475C8}","{F30669B7-F104-4C91-8A62-87F13C278DDF}",3,1.60,
"{2BA4C51E-AB02-487E-8F32-D1267F192C88}","{8AFFAC00-AC52-4F57-8A7F-F47BE02DD597}",4,5.70,
"{2BBCBE38-67CE-4CD2-A897-F4A58DC893CD}","{AE689995-DC11-495F-B289-CF27004AC803}",4,4.00,
"{2C25A1D2-4E54-4E60-8525-6119D64B907C}","{91999E76-C02C-4939-B69E-66FC49FE8D62}",4,3.00,
"{2C4494B9-DDF2-48A0-8128-58F446F2FF43}","{A85C1A09-AA81-41A3-8C3D-0D9FD40CCE11}",4,3.50,
"{2C47FA21-4428-4E4E-A393-B31BC94E8122}","{F6957E6D-0A24-4802-873C-24D6D5F93016}",5,5.10,
"{2CD97757-CBC6-4F15-9368-D07F5FFD2B78}","{95FE89F0-A2AC-4C9C-AD88-A26380C3347A}",4,2.80,
"{2CFC4FD6-B424-4C63-A99A-480D9652D42E}","{465D3247-619E-4638-8226-320273AB7A52}",4,2.20,
"{2D381585-F47B-4360-9211-98BB026A9BEA}","{52E0E7AE-D274-48F2-A5A3-F312C2E22E09}",4,1.80,
"{2D7D4B43-0ACA-43F1-A495-D0B5F8857C77}","{2DA5C45F-66F8-469A-9F9B-B9F60573E982}",2,8.00,
"{2D88C9CC-B221-4401-AE88-607844F1C813}","{52DBFD15-1EC5-417D-A878-997F6BA05E45}",2,2.90,
"{2DB50950-084F-463B-8408-D1EEE0CFFD3A}","{6E82432F-19F9-46B8-839C-92B3D2BB5C96}",5,6.90,
"{2DD67BCA-1E7E-4840-82AD-981E4E7E249A}","{9192ACA3-EE05-4418-A725-65EFD12141BC}",3,4.10,
"{2E8C27EE-5D1D-49CF-8E53-894389FD1001}","{73E29F96-DBC7-42F3-8834-2E308CA76C99}",4,6.60,
"{2EEA7EBB-0349-49D4-A72A-912ECFF4E491}","{C9BBC555-4998-4723-B3B6-C7732CD13679}",1,10.60,
"{2F0DC168-ABED-41F0-AE92-F835577D1840}","{9065E9C3-EB5B-469D-93B3-170E1BE49F9E}",4,7.00,
"{2F8CBEC3-EA75-4805-862D-1B7848478DDB}","{DEFC479C-C8CD-4671-B5BB-8A767706D6F8}",4,3.20,
"{2F935D92-C91E-4101-B793-3CE2F5DA86B0}","{91EEFC08-E7D6-4D66-83EB-42B094BFFEFC}",2,22.00,
"{2FB71DDD-CD38-4D0C-ABEA-1A38F879C395}","{9DC5BFF4-4538-4A0A-88A4-89165FA58BE3}",3,2.70,
"{2FC31C65-E1BA-453D-A1C0-3AB81B4AB65C}","{9ACF2E16-4C2D-422B-B899-8F61EB5AECE2}",5,1.60,
"{2FD3A7B6-5E23-4760-B740-1C38160E7D38}","{69D78E25-D86A-4557-B424-52A10AB36796}",5,3.80,
"{2FEF7C00-E49D-4173-829E-959A862AB564}","{6E82432F-19F9-46B8-839C-92B3D2BB5C96}",4,6.20,
"{301720CE-CEFC-49EB-81CB-2AE817B231F3}","{82C3D85A-392D-427E-953B-463BBBCA9994}",2,2.10,
"{308A2F0E-879C-4501-AB7C-8D0BE8F5EF05}","{E0004217-E774-483D-96F0-AE6525DC7228}",4,4.50,
"{30C63603-B680-4681-8834-63247BFF5C18}","{F9AB935E-FE6A-4665-8E2C-C17BF8215339}",3,3.60,
"{30C86E23-7337-4866-A5BB-99DA5D708B76}","{645C6362-FB36-4ABE-ADB7-993FF0FF04FD}",5,5.50,
"{30D63C2E-2BF4-4D2C-B3F2-3141CA3DA53E}","{6E82432F-19F9-46B8-839C-92B3D2BB5C96}",3,9.40,
"{30D8E5EB-9281-4436-BEA1-1074C3D041B8}","{C97BCCC4-13A8-4391-AF2E-26219D6806F7}",3,6.20,
"{30E651AC-1E53-48B6-A812-39E6BF89094E}","{ECC29DB0-E7E3-4349-9F59-58D1763163CD}",2,2.40,
"{310B2D78-1875-4953-BBC6-F552D316FA92}","{7D7466C8-4C1E-43CA-B596-F99472D1D3BE}",1,2.30,
"{3146D56C-40FD-4AA9-92C8-CB874FF5B3FD}","{C5A6451F-2CF6-4AF5-9607-A64E1D1E51EF}",4,3.00,
"{318D8B2E-1C88-49D4-8544-DFF6B3C83878}","{5E55EB06-F322-4E4B-92F7-F5A7508742F7}",4,2.20,
"{31F0314D-E15C-40AD-9BA4-2DFA656ACE8C}","{43205C5B-23C8-43D7-B146-8AA1E8073B4C}",4,3.50,
"{32532F17-888D-45E7-AA5B-94C24F5281E1}","{53C1E02F-16BF-40CE-A3D5-AF88DF04E216}",5,3.00,
"{325E6D0B-A260-4615-B3D0-79E891613F8A}","{B2F13F66-CA67-4324-9306-7BA83186A966}",4,2.30,
"{32EEEEC7-079C-48FF-B3DC-EFCB95162449}","{B5657993-EC64-47FB-96D3-F18C64DF46D6}",5,2.50,
"{331B7E32-0CCA-430C-A18E-4AD9F1AC3620}","{F4D867E3-566A-497D-8858-EF58F5977B95}",1,1.70,
"{334AFCC7-7B8F-49CC-AE65-EF58B93DBE2A}","{465D3247-619E-4638-8226-320273AB7A52}",3,2.60,
"{3352B2F0-EFE8-4D74-AD69-4948D9DDDE77}","{5620D714-B37E-4551-A434-4589CF4440ED}",3,1.00,
"{33D1362F-86EE-49CD-8252-CA925A8B797D}","{591CC993-390B-49A0-AC0F-817F2B1EF402}",2,2.60,
"{3421C8B2-F3C1-4C15-8794-AF214C0EB913}","{25C63636-922E-4DEB-8666-F53ACC6D6C29}",4,2.60,
"{343FFA33-5085-46F5-835C-6A3DA9B36D1B}","{4193C10A-F8EA-4A8E-9571-17994A39B23A}",3,2.80,
"{348191E9-9647-469F-B3CE-D5D2D68E7681}","{C81D3A4A-EDF6-49A3-8C1D-BF530CCD7A9A}",2,3.00,
"{34AC0151-CB1F-459E-B423-2A0D6A219B46}","{8751ECBC-299F-474F-BD1F-A267E693D601}",3,3.70,
"{34E48114-8F77-48C8-AFB6-CFD5634A6ABA}","{289AE122-4111-4E8F-B152-1B9830EC6D87}",3,4.40,
"{34F88290-FB3E-4307-98FF-47789D76723C}","{02708DD4-AA17-470A-BC44-9A74C458B661}",3,3.60,
"{3532EF10-AB99-408D-8BB5-D4C901492DAA}","{66EB2A87-9FF1-4A5C-B9E4-E16E1BB7368D}",3,6.10,
"{35BBD0D1-ACDD-448D-9B32-8C8564995424}","{4A2BE3EB-0D0C-4D29-A471-287F27A96FDE}",3,2.60,
"{35D612F7-F7F6-4A6E-B482-66E3D19B3120}","{13DC7869-ED8C-45BC-88E6-4908AE63BB88}",3,4.30,
"{35F3821F-A261-48F4-8AF8-CE87CC4D7010}","{82C3D85A-392D-427E-953B-463BBBCA9994}",4,2.70,
"{362854E0-6CEE-4F82-819C-BF7605A0597F}","{7ED25E5F-C36A-4A4E-8948-4C41C4F762BE}",2,6.30,
"{36536CCB-2E65-472D-ADDF-A0B8D7D9B26F}","{3A53DC28-698B-49F0-8393-C8D623DD88C2}",1,2.70,
"{3661B244-7ED1-40A3-8561-6CA4EEC27F73}","{30CEC2B9-FEDE-47FD-8B84-9B779EA1A5F8}",3,2.70,
"{3695DE64-5E30-4391-9945-B657CF91F8A5}","{9065E9C3-EB5B-469D-93B3-170E1BE49F9E}",1,4.20,
"{36BD03FA-2047-41A6-BC0F-AC927C1140CA}","{00C521A3-9D98-46C4-9E55-1B703DF8A6AD}",4,5.50,
"{36C869FB-5DB9-4D11-83C2-399E8CBCFB2D}","{8987575C-1998-4194-A977-486AC6917990}",3,4.00,
"{36CBF81F-3109-4615-94DC-55A690D1A220}","{02708DD4-AA17-470A-BC44-9A74C458B661}",2,4.10,
"{3721D512-6578-4882-BD8A-E8D6AC8DDC3C}","{ABFBEB45-6F97-475B-BECA-BC0E53FC3969}",1,3.50,
"{37307BAD-726B-46BA-B353-4CBF10C22965}","{7ED25E5F-C36A-4A4E-8948-4C41C4F762BE}",4,6.90,
"{373B9F6F-09B2-43C0-A917-9EE8E76BF8F6}","{A934DB02-BA27-4440-A381-831DCBE3D92D}",1,5.60,
"{38339FE9-0741-4BF4-800E-1F8C81F4E2ED}","{B2CFA729-6D79-444C-97B2-532F8670F3E2}",3,5.50,
"{3853B3E4-24A9-45F8-B95F-619F2A3D14F2}","{8AFFAC00-AC52-4F57-8A7F-F47BE02DD597}",2,5.10,
"{38EA31B2-82AD-4853-816F-FD8551D81AD2}","{00C521A3-9D98-46C4-9E55-1B703DF8A6AD}",2,4.70,
"{38F15C2A-DE6C-4448-9125-39D33C9E1E06}","{FD6939B8-4C58-4F76-B323-A8A3B3A56993}",3,1.70,
"{39310D04-C234-4A5A-962E-1FC8FCF7E99B}","{ADE4B748-5121-4700-B421-7B92BB831C92}",2,5.20,
"{39AB5FC8-4F89-4054-AB72-C5C6DFC34529}","{FD6939B8-4C58-4F76-B323-A8A3B3A56993}",4,2.10,
"{39F052D6-B7C4-4368-A9E7-F8F79CB277CC}","{5310F21C-DD87-4067-9C5F-4DE4D3B244F2}",5,1.90,
"{3A41C35B-E70C-4024-BB2A-EB373633E3CE}","{68E7C2ED-5F03-43C8-9A68-23E862AC1CE6}",2,2.30,
"{3A447CC9-4AC9-43B7-BFBF-86552C209947}","{988D4E85-868B-437D-B3FD-26A8494DCA0C}",3,3.90,
"{3A6031C4-2C92-4BA7-AF45-0F057B2AC607}","{F7315C64-263A-40DE-9D28-DDA9D0F9494F}",5,5.20,
"{3AB17060-9539-4F70-91DC-C9C3ED48FB42}","{2DA5C45F-66F8-469A-9F9B-B9F60573E982}",4,6.60,
"{3AD15A45-38DB-4DAF-8580-482D790B0003}","{E7FA3B3C-FF00-4195-97F2-CFD47222E8FC}",4,5.50,
"{3AF639EC-C29E-4D49-8C29-18F1EC2805C8}","{D6C68794-F87A-4179-803F-5867AF3CBFB2}",3,4.40,
"{3B1D9908-F145-4412-9C9B-0749E184021A}","{20FDDF9D-E9A1-4115-94A3-587A56BA5842}",1,2.30,
"{3BBB599F-5325-4EC4-909E-D9F59F5F2003}","{D7614588-DCD5-432E-9C60-CFF4111CB077}",2,2.00,
"{3BCA3AD3-91FE-4A80-9DB0-3460FB2FFE35}","{F16BD255-26CE-4107-8DFE-3D11F48B1F52}",4,3.90,
"{3C1586B2-0796-4616-8AF8-8F8C3C2759C9}","{0A69FC5A-745F-42FE-B3B3-F54EFB19ED0D}",3,2.40,
"{3C211F43-3B1A-4ED9-A93D-03B1FE50ED5E}","{1D1C37DB-8FDA-49BB-BF73-9E70953401C5}",2,1.90,
"{3C215209-EC21-40B4-AFF4-A8506B7CF5FA}","{9DC5BFF4-4538-4A0A-88A4-89165FA58BE3}",2,2.40,
"{3C850FBC-0AE9-47B0-ACD6-C30DDDBD9AA0}","{95FE89F0-A2AC-4C9C-AD88-A26380C3347A}",3,3.20,
"{3C88E9AA-D893-4663-A1C4-4DF020AD77F9}","{A934DB02-BA27-4440-A381-831DCBE3D92D}",5,4.40,
"{3C93EAE4-0DB0-4E08-9F75-A5908126DCAF}","{D6C68794-F87A-4179-803F-5867AF3CBFB2}",4,4.20,
"{3CC46991-B1FB-4C4F-AF72-221EBF4E6275}","{DB09E21D-CC4E-4C37-BD97-CCF689259A09}",2,4.60,
"{3CF26F79-D243-4EC4-8EBC-E017AF8AD3AE}","{78F69130-CF5B-46CE-AAF7-ABB7A325878F}",4,4.80,
"{3D1DDA4C-44E7-4963-9736-EF29765F55AA}","{4A7426D4-A4EE-4FB3-9ED3-CFE58702FFEF}",2,3.40,
"{3D3889C3-2327-4F79-8CDD-D32EAAD93A5F}","{4193C10A-F8EA-4A8E-9571-17994A39B23A}",4,2.70,
"{3D5BB5A8-3CD9-4D64-9687-C81E79896FDF}","{2D1EA033-1104-41B3-9215-3D0AE0821F00}",5,9.50,
"{3DBACD78-FC8F-42FD-BDB8-D72146A6C198}","{D01B67F2-824B-4833-84FA-6E1C5AA6B7CA}",3,2.40,
"{3DC435DE-04D1-4543-9955-E5764F78AE77}","{F6EC2054-F105-4AB0-AF9B-9418960FE3B7}",3,2.50,
"{3E25BAE2-3B5A-4E23-AB06-D45C9ED8CCF9}","{F1D51AFF-4B61-41C2-8764-6880F2193CC2}",3,3.40,
"{3E433991-B6A6-4B11-81D5-4A3E69844FC8}","{CC4D4BB4-FB1D-45B1-9F89-FD420028CE52}",3,1.80,
"{3E89DE6F-1A6C-4CCB-A424-CCC01FF37E6D}","{EBD484A6-CCDD-4A39-95BD-CA0199BB5D31}",5,1.80,
"{3F487496-7CFD-4FAF-B8E5-DA4BDF7F8DD0}","{E17E8EF1-12AC-4CF9-B65D-2B898EA19588}",5,2.10,
"{3F6E3A8A-ADC6-4235-A74B-F9A5E67D00E7}","{A973352F-753F-4ECD-8C4D-858F4AE0817D}",3,2.60,
"{3F7D6CED-42BC-4705-B470-D7446442B7CA}","{1BA3ACD4-58C5-44FA-BD17-A37D7334638A}",4,2.20,
"{3FA3F844-2FFB-4360-8EEB-0949D0510EFE}","{203A79CB-E2D4-47FE-BBD7-CEF5F955C074}",3,3.90,
"{40005502-0478-486C-ABDD-9FFE6BE738EE}","{E9D71EC3-2949-44AD-A40C-60A022595A91}",4,2.50,
"{40B8FAC7-6096-46C4-8DDE-9877258F48D4}","{F67788F6-9600-4536-BA7B-06A4170D380F}",2,1.80,
"{40BC5A73-C198-4765-A1B8-3126535A276E}","{20FDDF9D-E9A1-4115-94A3-587A56BA5842}",4,1.30,
"{413AB0E0-5B68-411D-958C-969851ADADC9}","{14A91D8E-7DD0-42F0-AE40-4A83D5430C70}",1,2.60,
"{415A1536-34CE-48EE-B383-7D8D231039B6}","{CCC43A36-4E5B-4974-B6A1-A6296CB29BCA}",4,5.50,
"{41C868C1-B9DA-4BF0-946B-1A516F5E886C}","{D0B25BC5-5A74-447F-8FA3-0EF2D73C339D}",3,6.60,
"{41F69F4C-9AD0-43EA-A84E-3B13FCFE3B2D}","{F6957E6D-0A24-4802-873C-24D6D5F93016}",3,4.30,
"{4205CACA-8B62-48C9-BBE4-A8B65A3C501D}","{E1130767-4773-4C06-A8E9-59F358C82223}",4,8.00,
"{420D4114-013E-4FEF-8A2F-74DCF8A65FED}","{103530E4-30AC-4BD0-8ED3-19219A88F1B4}",5,1.00,
"{421C5E0C-B4BD-4C34-87D9-FC1FAD7BD7E5}","{A83FCE45-44B7-4FD8-9CB3-B580B2981838}",4,5.10,
"{421F82BE-4BEB-4B35-8837-5D2804F65441}","{4A7426D4-A4EE-4FB3-9ED3-CFE58702FFEF}",3,2.90,
"{422BE3C7-E0BC-48E0-BF6B-2CC0A377C0FA}","{E35C2923-B75B-41B4-8A90-4FC72D78EF0C}",2,3.70,
"{4243994F-B501-474F-8A91-F2D64D3CE348}","{D3A0B9EB-9B67-4469-9315-7DC5F7F1994D}",3,9.00,
"{42C48DFA-52AC-42D1-A1AE-8ACDBDBDE283}","{ECC29DB0-E7E3-4349-9F59-58D1763163CD}",4,3.00,
"{42C8C97A-FFCF-4158-918A-97BB12567B23}","{7BCB335C-2EE1-4093-AB5E-1C5BD2F4ED98}",5,4.30,
"{43084259-19BE-4184-8AF7-79BDFB76D926}","{332A4F3B-2DEA-4D2D-8949-E9F5DAD29847}",3,4.80,
"{432F6C49-DA0A-401A-9817-18C6746B2FCD}","{4A7426D4-A4EE-4FB3-9ED3-CFE58702FFEF}",5,5.60,
"{439AC5D5-D47E-4AA3-8A58-AF69C94412C0}","{E17E8EF1-12AC-4CF9-B65D-2B898EA19588}",2,4.20,
"{43A9960B-D46A-4A9F-B784-D6E23674AF78}","{A3E7992A-64F9-4D6C-8C49-FCACF7CC98F5}",3,1.50,
"{43C0434E-E233-4180-BD96-27A7C6252900}","{FD02F624-B7B1-4F24-8CB7-99DBC2761D9D}",1,2.60,
"{43CD9015-91EA-44D2-98B4-2AFD964B8950}","{32EAFA41-D544-4184-A92A-E59574CBD738}",2,7.40,
"{4416B468-5679-4ED1-9CDA-DD66CD528C67}","{467DBCBB-F90E-43EB-87E0-A615999F5750}",3,1.60,
"{441ABB2E-4932-4F0B-9E78-1BEA5D978C3F}","{A0D03106-6200-4D5C-8295-6508A5CF5472}",5,5.80,
"{44295C6A-E9ED-4B5C-BADE-F4DD311105C7}","{C132E173-F0A0-4E98-8CB6-C7E964837114}",4,4.60,
"{443B350A-E21B-4D99-9F85-8FA3C3748342}","{20FDDF9D-E9A1-4115-94A3-587A56BA5842}",2,1.10,
"{44872087-DF1E-4920-BF42-896076CC1495}","{D327FC20-C081-4AC4-B112-6A9231AACA97}",3,5.80,
"{44EBA1B6-8348-4996-9E17-41148F97E004}","{123D8D86-347C-4A52-8869-DB913BF0B72E}",4,2.30,
"{4578FAA2-E06E-4775-B8EB-71C03FB06F7F}","{D3A0B9EB-9B67-4469-9315-7DC5F7F1994D}",4,7.50,
"{45A84FCB-78FE-4AE7-84AA-F6487F8876E7}","{44334668-9056-43EF-94EC-5CE50FCD17AC}",5,2.20,
"{45E8AF20-A416-40FA-A9F6-8F2B48528EE2}","{DB09E21D-CC4E-4C37-BD97-CCF689259A09}",1,5.00,
"{4621F05F-9746-4B19-9A91-FD9BF8509EE1}","{44334668-9056-43EF-94EC-5CE50FCD17AC}",1,2.60,
"{46266974-BA1A-4AD4-A6F0-2812FCBA2953}","{63A39105-003F-4B9A-9F34-09863F0D4E33}",5,1.40,
"{463381C2-26D6-4B08-B096-DAE973DB03BB}","{EC3684EB-651F-422F-AE5F-BFB97F989348}",3,2.80,
"{46B55ADF-8955-4149-86E7-A7C393A78DAA}","{35CC8A54-3F47-4145-A054-16D8AF31360C}",4,3.90,
"{46E511A6-B995-47A9-AFFC-872F80BD4742}","{F16BD255-26CE-4107-8DFE-3D11F48B1F52}",2,3.40,
"{4720ED9D-1C89-42BE-B29D-CE2E9E4F4374}","{2DA5C45F-66F8-469A-9F9B-B9F60573E982}",1,8.00,
"{47B412CB-A049-417D-B823-88F8EC4646EB}","{F3D42283-6113-4F59-A00E-C1803C2AE5A5}",3,6.60,
"{47CB45C3-AC66-4E47-B352-474A843FBC45}","{0A69FC5A-745F-42FE-B3B3-F54EFB19ED0D}",1,4.00,
"{47E999D7-241C-4D19-9C93-78BE556AA417}","{3ED25213-6445-4892-8ACD-0F7C7DBA5D16}",2,2.70,
"{47ECCABC-AD09-42FA-ADD4-4BB68A4F5CEC}","{0FAF218D-6865-44C0-B119-0101FF7A40B5}",3,6.70,
"{48016995-32F1-45EA-ABCF-B6D9CDFC2336}","{F01E17B8-0BB8-48C7-8C15-DEF39673A804}",1,6.90,
"{4827C315-103B-4CBC-A7B6-F15E150539BC}","{B61E8547-FF1A-4CAB-BEDC-4E690EB2E4DA}",3,3.00,
"{486E2490-AADB-4B80-9C62-480685CF61CA}","{97F88F57-26A9-489D-B87E-CA0AE9D66423}",2,6.00,
"{488CB040-AA13-41F0-8F22-8AFDF8E6BE0F}","{B1D64A43-4623-4346-8763-7B883F7104AD}",4,5.90,
"{48B7F125-3A05-4DB0-B225-ABDE953FE421}","{BF6E13B8-2774-41FB-B07C-C8BD8CA8D595}",5,6.20,
"{48C77B79-9F68-46D1-B5C5-3A3E6AC9751E}","{EB43E5EF-4C51-4F9A-81CF-6E2157D9E2EF}",2,2.40,
"{48FA60E0-7606-4109-8D39-8CFE065CDE6F}","{5310F21C-DD87-4067-9C5F-4DE4D3B244F2}",3,2.00,
"{48FACDDA-3019-4212-9071-74AC831B78FB}","{32EAFA41-D544-4184-A92A-E59574CBD738}",1,8.40,
"{4916778B-9748-43E1-A9A2-A5179B0F7896}","{FEB2567E-6738-4D41-AA65-6916CE6D965B}",2,1.60,
"{492B169E-B9DD-4EC9-A62B-56B7E173C8B9}","{25C63636-922E-4DEB-8666-F53ACC6D6C29}",1,2.10,
"{4951EF6B-C7A6-460A-9BAE-39014E14452E}","{3520ED21-BBD3-44FC-A77F-2A8D83F8A966}",4,2.90,
"{49B7AC47-86BF-4668-AB3D-793617A36E80}","{D0B25BC5-5A74-447F-8FA3-0EF2D73C339D}",2,6.20,
"{4A0B277C-0A1E-49E5-955F-36339DD07FBD}","{472D84E0-B40B-4CA0-BB2B-645DBE2D751E}",5,3.70,
"{4A5F268D-D031-4AC1-AEDE-84F65E6F6ADF}","{5620D714-B37E-4551-A434-4589CF4440ED}",2,1.80,
"{4A8D192C-A6AC-4AE2-A348-DFADB83F7A46}","{C5A6451F-2CF6-4AF5-9607-A64E1D1E51EF}",1,4.80,
"{4ABE7D6B-8D3D-4F44-8E70-D9A60894A280}","{F67788F6-9600-4536-BA7B-06A4170D380F}",3,2.70,
"{4B0B4CF4-F0B7-4CCE-A8CC-95917078EA17}","{4D733A6B-67DC-4F4A-82F6-8381A5668BDF}",3,4.60,
"{4B1FB5D9-DF88-4612-BB5F-C83C3480A442}","{14A91D8E-7DD0-42F0-AE40-4A83D5430C70}",3,2.50,
"{4B773DFB-445B-4AF4-8D73-A7ABF6D93341}","{B673FA1E-0850-4E0F-9A69-E39BD1DE7F93}",2,2.70,
"{4B7752DB-2896-4865-80C6-01B130A9CB40}","{1D1C37DB-8FDA-49BB-BF73-9E70953401C5}",4,1.70,
"{4B956135-E0CD-466C-AC42-08B9B457B9A6}","{C7AEDE8D-663F-458B-98B2-E15145360F7E}",1,4.10,
"{4C1CBC4C-62DA-4ACF-8B21-8610A2D2FE07}","{472D84E0-B40B-4CA0-BB2B-645DBE2D751E}",4,3.90,
"{4C61D8DA-68D6-42B8-9DEA-39200616E2E0}","{645C6362-FB36-4ABE-ADB7-993FF0FF04FD}",1,3.40,
"{4C81FAB8-89C7-42B5-AE37-19C4B25D8D9C}","{FD6939B8-4C58-4F76-B323-A8A3B3A56993}",2,1.50,
"{4CC9DD13-C341-49B7-93E6-B40C69A607D6}","{CC4D4BB4-FB1D-45B1-9F89-FD420028CE52}",1,3.90,
"{4D00E3E2-18B4-40EF-B834-48B3DB421D21}","{8751ECBC-299F-474F-BD1F-A267E693D601}",5,3.50,
"{4D2B46C3-7647-4378-B797-1DBE136583E9}","{8303AAA8-A1D9-45E7-A393-9291F6519C68}",1,6.00,
"{4D8F6C22-F2B0-48F1-9665-34B9A6699EF1}","{7D7466C8-4C1E-43CA-B596-F99472D1D3BE}",5,2.00,
"{4DAF97DE-85B9-4F30-8E96-FAB5C98333FD}","{DAFAE781-66C9-41C8-8613-8460F5B17C4A}",1,4.00,
"{4DE905AB-FE1B-4D6D-9540-862EE61A6766}","{52EA39FF-4769-4FCD-B9D2-27F120B8D21C}",3,2.00,
"{4DF61AFC-E118-451C-9D06-820AF4B26803}","{48BFB646-4A5D-4B86-B3FA-441F538F016D}",1,5.70,
"{4E572964-65B3-4D8A-9892-ABDB82156324}","{BF6E13B8-2774-41FB-B07C-C8BD8CA8D595}",1,5.50,
"{4E7B5451-7D0F-432B-897A-CE0E43AF1405}","{434B9C48-B113-40DA-AA82-AA588FD8C31D}",2,6.20,
"{4EEE0D53-EC12-4A78-A1CD-DE389829C66E}","{38CEC6CE-2AE2-4D19-9C0C-E1F5AE3DEDB7}",3,1.80,
"{4EF56F7C-7B9B-4873-99AC-592BDD13D280}","{0FAF218D-6865-44C0-B119-0101FF7A40B5}",4,5.30,
"{4F076424-3B30-4148-9564-6273377195CE}","{0BCD00FD-741D-450C-82E5-0FE5A79BEAE2}",1,4.30,
"{4F13E56E-0F4A-4DCE-BA5A-9F83E1DA4987}","{B2CFA729-6D79-444C-97B2-532F8670F3E2}",2,6.30,
"{4F311800-E34A-4CA8-9380-97B2F00CCD31}","{C9BBC555-4998-4723-B3B6-C7732CD13679}",2,6.60,
"{4F5D9C50-6DA6-4BDA-A46D-7091909D778A}","{95FE89F0-A2AC-4C9C-AD88-A26380C3347A}",5,2.50,
"{4F8465C6-D9E1-4DD5-B4A2-03AF3A8686F1}","{45D48C9C-8360-481B-8F20-668F5D0FD380}",1,4.10,
"{4F8A6D46-534F-4B66-9A52-2267774F25B0}","{D7614588-DCD5-432E-9C60-CFF4111CB077}",5,1.80,
"{507B32AE-DE3B-4869-A089-276894F7A708}","{F241A4B9-5D20-4E58-8729-1AB9067CDA64}",4,2.70,
"{50A7CFB9-345F-4EF6-9292-032151C3728E}","{FD02F624-B7B1-4F24-8CB7-99DBC2761D9D}",3,2.00,
"{50E8AB22-1B2A-4AE2-B725-6D80A454F54E}","{CE0A6DDB-C4C3-4B3A-A349-778D12ECEA55}",1,3.10,
"{513388CA-A401-430E-A192-3A51719A12F3}","{AFD47679-9958-45A5-B0B0-7B30D3F12C16}",2,7.30,
"{516A41A1-3AC1-4FBC-92C5-D79A57FF9CA3}","{1D1C37DB-8FDA-49BB-BF73-9E70953401C5}",1,1.70,
"{5184EA9C-F073-4B75-98FB-39E34854330A}","{E0004217-E774-483D-96F0-AE6525DC7228}",5,4.50,
"{533E405E-EDF2-4DE4-8F4C-0D43D6A32F06}","{203A79CB-E2D4-47FE-BBD7-CEF5F955C074}",2,3.30,
